code,name,id,Country,Province,District,longitude,latitude,district_populations,new_boreholes,mother_support_groups,community_gardens
mambilima,Paul Mambilima Rural Health Post,DsWlrR7XBqC,Zambia,Luapula,Mansa,28.55469,-11.1357,253414,5,,
mambilima,Paul Mambilima Rural Health Post,DsWlrR7XBqC,Zambia,Luapula,Mansa,28.55469,-11.1357,253414,,,210
mambilima,Paul Mambilima Rural Health Post,DsWlrR7XBqC,Zambia,Luapula,Mansa,28.55469,-11.1357,253414,,4636,
kasama_police,Police Clinic,f0GPJMQzCel,Zambia,Northern,Kasama,31.18373,-10.20515,306462,12,,
kasama_police,Police Clinic,f0GPJMQzCel,Zambia,Northern,Kasama,31.18373,-10.20515,306462,,,369
kasama_police,Police Clinic,f0GPJMQzCel,Zambia,Northern,Kasama,31.18373,-10.20515,306462,,1229,
pollen,Pollen Urban Health Centre,ctMsJr42iaH,Zambia,Central,Kabwe,28.4536,-14.44826,234055,,,1
pollen,Pollen Urban Health Centre,ctMsJr42iaH,Zambia,Central,Kabwe,28.4536,-14.44826,234055,23,,
pollen,Pollen Urban Health Centre,ctMsJr42iaH,Zambia,Central,Kabwe,28.4536,-14.44826,234055,,793,
mumbwa_prisons,Prisons Health Centre,HHz4gG27lgy,Zambia,Central,Mumbwa,27.05988,-14.97845,242480,8,,
mumbwa_prisons,Prisons Health Centre,HHz4gG27lgy,Zambia,Central,Mumbwa,27.05988,-14.97845,242480,,,113
mumbwa_prisons,Prisons Health Centre,HHz4gG27lgy,Zambia,Central,Mumbwa,27.05988,-14.97845,242480,,5250,
pumpa,Pumpa Health Post,atznVfGfW8m,Zambia,Northern,Mbala,31.60282,-8.99268,268774,13,,
pumpa,Pumpa Health Post,atznVfGfW8m,Zambia,Northern,Mbala,31.60282,-8.99268,268774,,,124
pumpa,Pumpa Health Post,atznVfGfW8m,Zambia,Northern,Mbala,31.60282,-8.99268,268774,,683,
railway_kabwe,Railway Surgery Urban Health Centre,BKOZyGCRrNw,Zambia,Central,Kabwe,28.44219,-14.4478,234055,,,1
railway_kabwe,Railway Surgery Urban Health Centre,BKOZyGCRrNw,Zambia,Central,Kabwe,28.44219,-14.4478,234055,23,,
railway_kabwe,Railway Surgery Urban Health Centre,BKOZyGCRrNw,Zambia,Central,Kabwe,28.44219,-14.4478,234055,,793,
renato,Renato Health Post,yBhufFAQwD2,Zambia,Central,Kapiri-Mposhi,28.66854,-13.71014,301722,15,,
renato,Renato Health Post,yBhufFAQwD2,Zambia,Central,Kapiri-Mposhi,28.66854,-13.71014,301722,,,136
renato,Renato Health Post,yBhufFAQwD2,Zambia,Central,Kapiri-Mposhi,28.66854,-13.71014,301722,,5350,
riverside_urban,Riverside Urban Health Centre,FmQc0lUdtJQ,Zambia,Copperbelt,Kitwe,28.23993,-12.79271,738320,0,,
riverside_urban,Riverside Urban Health Centre,FmQc0lUdtJQ,Zambia,Copperbelt,Kitwe,28.23993,-12.79271,738320,,,279
riverside_urban,Riverside Urban Health Centre,FmQc0lUdtJQ,Zambia,Copperbelt,Kitwe,28.23993,-12.79271,738320,,12688,
roma,Roma Health Post,sEVRA66beyl,Zambia,Copperbelt,Ndola,28.63143,-12.95599,574437,3,,
roma,Roma Health Post,sEVRA66beyl,Zambia,Copperbelt,Ndola,28.63143,-12.95599,574437,,,56
roma,Roma Health Post,sEVRA66beyl,Zambia,Copperbelt,Ndola,28.63143,-12.95599,574437,,1009,
samfya_stage_II,Samfya Stage II Clinic,QvxgD2B6IzR,Zambia,Luapula,Samfya,29.55622,-11.44441,209209,3,,
samfya_stage_II,Samfya Stage II Clinic,QvxgD2B6IzR,Zambia,Luapula,Samfya,29.55622,-11.44441,209209,,,395
samfya_stage_II,Samfya Stage II Clinic,QvxgD2B6IzR,Zambia,Luapula,Samfya,29.55622,-11.44441,209209,,554,
sande,Sande Health Post,Y5a9s1j6986,Zambia,Luapula,Mansa,28.9318,-11.25085,253414,5,,
sande,Sande Health Post,Y5a9s1j6986,Zambia,Luapula,Mansa,28.9318,-11.25085,253414,,,210
sande,Sande Health Post,Y5a9s1j6986,Zambia,Luapula,Mansa,28.9318,-11.25085,253414,,4636,
selu,Selu Rural Health Centre,fG26jtIi0cZ,Zambia,Northern,Kasama,31.19354,-10.1991,306462,12,,
selu,Selu Rural Health Centre,fG26jtIi0cZ,Zambia,Northern,Kasama,31.19354,-10.1991,306462,,,369
selu,Selu Rural Health Centre,fG26jtIi0cZ,Zambia,Northern,Kasama,31.19354,-10.1991,306462,,1229,
senama,Senama Mini Hospital,xM8efwPALM7,Zambia,Luapula,Mansa,28.89074,-11.19514,253414,5,,
senama,Senama Mini Hospital,xM8efwPALM7,Zambia,Luapula,Mansa,28.89074,-11.19514,253414,,,210
senama,Senama Mini Hospital,xM8efwPALM7,Zambia,Luapula,Mansa,28.89074,-11.19514,253414,,4636,
sepe,Sepe Rural Health Post,m86qrqztvCB,Zambia,Luapula,Mansa,29.55087,-11.3224,253414,5,,
sepe,Sepe Rural Health Post,m86qrqztvCB,Zambia,Luapula,Mansa,29.55087,-11.3224,253414,,,210
sepe,Sepe Rural Health Post,m86qrqztvCB,Zambia,Luapula,Mansa,29.55087,-11.3224,253414,,4636,
shakumbila,Shakumbila Health Centre,MU9K5nZ2w5o,Zambia,Central,Mumbwa,27.39555,-15.27548,242480,8,,
shakumbila,Shakumbila Health Centre,MU9K5nZ2w5o,Zambia,Central,Mumbwa,27.39555,-15.27548,242480,,,113
shakumbila,Shakumbila Health Centre,MU9K5nZ2w5o,Zambia,Central,Mumbwa,27.39555,-15.27548,242480,,5250,
shamputa,Shamputa Rural Health Center,gtf7eHMsxs5,Zambia,Central,Kapiri-Mposhi,27.92328,-14.07633,301722,15,,
shamputa,Shamputa Rural Health Center,gtf7eHMsxs5,Zambia,Central,Kapiri-Mposhi,27.92328,-14.07633,301722,,,136
shamputa,Shamputa Rural Health Center,gtf7eHMsxs5,Zambia,Central,Kapiri-Mposhi,27.92328,-14.07633,301722,,5350,
shifwankula,Shifwankula Health Post,pUXoiSePFvN,Zambia,Central,Chibombo,28.25889,-15.31135,250702,1,,
shifwankula,Shifwankula Health Post,pUXoiSePFvN,Zambia,Central,Chibombo,28.25889,-15.31135,250702,,,583
shifwankula,Shifwankula Health Post,pUXoiSePFvN,Zambia,Central,Chibombo,28.25889,-15.31135,250702,,6560,
shimbizhi,Shimbizhi Health Post,l5dDhzjgWMk,Zambia,Central,Mumbwa,27.10102,-15.02578,242480,8,,
shimbizhi,Shimbizhi Health Post,l5dDhzjgWMk,Zambia,Central,Mumbwa,27.10102,-15.02578,242480,,,113
shimbizhi,Shimbizhi Health Post,l5dDhzjgWMk,Zambia,Central,Mumbwa,27.10102,-15.02578,242480,,5250,
shimukuni,Shimukuni Rural Health Centre,TmrhzTDsXLd,Zambia,Central,Chibombo,27.90467,-14.76864,250702,1,,
shimukuni,Shimukuni Rural Health Centre,TmrhzTDsXLd,Zambia,Central,Chibombo,27.90467,-14.76864,250702,,,583
shimukuni,Shimukuni Rural Health Centre,TmrhzTDsXLd,Zambia,Central,Chibombo,27.90467,-14.76864,250702,,6560,
shimumbi,Shimumbi Rural Health Centre,pcMK4gidlua,Zambia,Northern,Luwingu,30.23295,-10.75553,179554,3,,
shimumbi,Shimumbi Rural Health Centre,pcMK4gidlua,Zambia,Northern,Luwingu,30.23295,-10.75553,179554,,,283
shimumbi,Shimumbi Rural Health Centre,pcMK4gidlua,Zambia,Northern,Luwingu,30.23295,-10.75553,179554,,1341,
shoti,Shoti Health Post,X8TyUysKQ8B,Zambia,Luapula,Mansa,29.08211,-11.26962,253414,5,,
shoti,Shoti Health Post,X8TyUysKQ8B,Zambia,Luapula,Mansa,29.08211,-11.26962,253414,,,210
shoti,Shoti Health Post,X8TyUysKQ8B,Zambia,Luapula,Mansa,29.08211,-11.26962,253414,,4636,
mbala_special_forces,Special Forces Health Post,OhqSLnjca04,Zambia,Northern,Mbala,31.18006,-8.95514,268774,13,,
mbala_special_forces,Special Forces Health Post,OhqSLnjca04,Zambia,Northern,Mbala,31.18006,-8.95514,268774,,,124
mbala_special_forces,Special Forces Health Post,OhqSLnjca04,Zambia,Northern,Mbala,31.18006,-8.95514,268774,,683,
lucy_obrien,SR Lucy Oâ€™Brien Memorial Rural Health Centre,cI04g6vjjAp,Zambia,Central,Chibombo,27.93595,-14.83509,250702,1,,
lucy_obrien,SR Lucy Oâ€™Brien Memorial Rural Health Centre,cI04g6vjjAp,Zambia,Central,Chibombo,27.93595,-14.83509,250702,,,583
lucy_obrien,SR Lucy Oâ€™Brien Memorial Rural Health Centre,cI04g6vjjAp,Zambia,Central,Chibombo,27.93595,-14.83509,250702,,6560,
st_pauls_mission,St. Paul's Mission Hospital,lVgDNKEwuGx,Zambia,Luapula,Nchelenge,28.741358,-9.307415,203432,9,,
st_pauls_mission,St. Paul's Mission Hospital,lVgDNKEwuGx,Zambia,Luapula,Nchelenge,28.741358,-9.307415,203432,,,717
st_pauls_mission,St. Paul's Mission Hospital,lVgDNKEwuGx,Zambia,Luapula,Nchelenge,28.741358,-9.307415,203432,,850,
st_pauls_rural,St. Paul's Rural Health Centre,weyQaoe7dpm,Zambia,Central,Kapiri-Mposhi,28.56005,-14.29404,301722,15,,
st_pauls_rural,St. Paul's Rural Health Centre,weyQaoe7dpm,Zambia,Central,Kapiri-Mposhi,28.56005,-14.29404,301722,,,136
st_pauls_rural,St. Paul's Rural Health Centre,weyQaoe7dpm,Zambia,Central,Kapiri-Mposhi,28.56005,-14.29404,301722,,5350,
sumbu,Sumbu Health Post,r8JO6r6z0U6,Zambia,Luapula,Mansa,28.88073,-11.22584,253414,5,,
sumbu,Sumbu Health Post,r8JO6r6z0U6,Zambia,Luapula,Mansa,28.88073,-11.22584,253414,,,210
sumbu,Sumbu Health Post,r8JO6r6z0U6,Zambia,Luapula,Mansa,28.88073,-11.22584,253414,,4636,
tayali,Tayali Health Post,bA4GQHz0T63,Zambia,Luapula,Mansa,28.92962,-11.27874,253414,5,,
tayali,Tayali Health Post,bA4GQHz0T63,Zambia,Luapula,Mansa,28.92962,-11.27874,253414,,,210
tayali,Tayali Health Post,bA4GQHz0T63,Zambia,Luapula,Mansa,28.92962,-11.27874,253414,,4636,
tazara,Tazara Clinic,En2wgmUx3AI,Zambia,Northern,Kasama,31.20195,-10.21894,306462,12,,
tazara,Tazara Clinic,En2wgmUx3AI,Zambia,Northern,Kasama,31.20195,-10.21894,306462,,,369
tazara,Tazara Clinic,En2wgmUx3AI,Zambia,Northern,Kasama,31.20195,-10.21894,306462,,1229,
tazara_uhc,Tazara Urban Health Centre,na0IJYthFG9,Zambia,Central,Kapiri-Mposhi,28.70192,-13.9188,301722,15,,
tazara_uhc,Tazara Urban Health Centre,na0IJYthFG9,Zambia,Central,Kapiri-Mposhi,28.70192,-13.9188,301722,,,136
tazara_uhc,Tazara Urban Health Centre,na0IJYthFG9,Zambia,Central,Kapiri-Mposhi,28.70192,-13.9188,301722,,5350,
toka_toka,Toka-Toka Health Post,hsq9PVOffpq,Zambia,Luapula,Nchelenge,28.75709,-9.69127,203432,9,,
toka_toka,Toka-Toka Health Post,hsq9PVOffpq,Zambia,Luapula,Nchelenge,28.75709,-9.69127,203432,,,717
toka_toka,Toka-Toka Health Post,hsq9PVOffpq,Zambia,Luapula,Nchelenge,28.75709,-9.69127,203432,,850,
tug_argan,Tug-Argan Urban Health Centre,Fd2jE8aGdJG,Zambia,Copperbelt,Ndola,28.75801,-13.08646,574437,3,,
tug_argan,Tug-Argan Urban Health Centre,Fd2jE8aGdJG,Zambia,Copperbelt,Ndola,28.75801,-13.08646,574437,,,56
tug_argan,Tug-Argan Urban Health Centre,Fd2jE8aGdJG,Zambia,Copperbelt,Ndola,28.75801,-13.08646,574437,,1009,
tulemane,Tulemane Clinic,gUqAWxKijdn,Zambia,Northern,Mbala,31.3846,-8.83979,268774,13,,
tulemane,Tulemane Clinic,gUqAWxKijdn,Zambia,Northern,Mbala,31.3846,-8.83979,268774,,,124
tulemane,Tulemane Clinic,gUqAWxKijdn,Zambia,Northern,Mbala,31.3846,-8.83979,268774,,683,
tungati,Tungati Rural Health Centre,y1Yz5LA4Qoa,Zambia,Northern,Luwingu,29.9858,-10.55056,179554,3,,
tungati,Tungati Rural Health Centre,y1Yz5LA4Qoa,Zambia,Northern,Luwingu,29.9858,-10.55056,179554,,,283
tungati,Tungati Rural Health Centre,y1Yz5LA4Qoa,Zambia,Northern,Luwingu,29.9858,-10.55056,179554,,1341,
twalumba,Twalumba Rural Health Centre,EYDP1CpPhLo,Zambia,Central,Chibombo,28.14038,-14.99717,250702,1,,
twalumba,Twalumba Rural Health Centre,EYDP1CpPhLo,Zambia,Central,Chibombo,28.14038,-14.99717,250702,,,583
twalumba,Twalumba Rural Health Centre,EYDP1CpPhLo,Zambia,Central,Chibombo,28.14038,-14.99717,250702,,6560,
twatasha,Twatasha Urban Health Centre,tfH2NIm2nUq,Zambia,Copperbelt,Kitwe,28.19132,-12.75689,738320,0,,
twatasha,Twatasha Urban Health Centre,tfH2NIm2nUq,Zambia,Copperbelt,Kitwe,28.19132,-12.75689,738320,,,279
twatasha,Twatasha Urban Health Centre,tfH2NIm2nUq,Zambia,Copperbelt,Kitwe,28.19132,-12.75689,738320,,12688,
waya,Waya Rural Health Centre,l4PmJCnHNMi,Zambia,Central,Kapiri-Mposhi,28.00405,-14.35154,301722,15,,
waya,Waya Rural Health Centre,l4PmJCnHNMi,Zambia,Central,Kapiri-Mposhi,28.00405,-14.35154,301722,,,136
waya,Waya Rural Health Centre,l4PmJCnHNMi,Zambia,Central,Kapiri-Mposhi,28.00405,-14.35154,301722,,5350,
wusakile_grz,Wusakile GRZ Urban Health Centre,YBPiEnEuMZo,Zambia,Copperbelt,Kitwe,28.28426,-12.87483,738320,0,,
wusakile_grz,Wusakile GRZ Urban Health Centre,YBPiEnEuMZo,Zambia,Copperbelt,Kitwe,28.28426,-12.87483,738320,,,279
wusakile_grz,Wusakile GRZ Urban Health Centre,YBPiEnEuMZo,Zambia,Copperbelt,Kitwe,28.28426,-12.87483,738320,,12688,
zaf_kabwe,ZAF Kabwe Urban Health Centre,kwTxCokpnaA,Zambia,Central,Kabwe,28.336172,-15.436095,234055,,,1
zaf_kabwe,ZAF Kabwe Urban Health Centre,kwTxCokpnaA,Zambia,Central,Kabwe,28.336172,-15.436095,234055,23,,
zaf_kabwe,ZAF Kabwe Urban Health Centre,kwTxCokpnaA,Zambia,Central,Kabwe,28.336172,-15.436095,234055,,793,
zaf_samora,ZAF Samora Clinic,PguF57lTP3V,Zambia,Northern,Mbala,31.79045,-9.06479,268774,13,,
zaf_samora,ZAF Samora Clinic,PguF57lTP3V,Zambia,Northern,Mbala,31.79045,-9.06479,268774,,,124
zaf_samora,ZAF Samora Clinic,PguF57lTP3V,Zambia,Northern,Mbala,31.79045,-9.06479,268774,,683,
mumbwa_zaf,Zambia Air Force (ZAF) Health Centre,VnC1K5nMqFo,Zambia,Central,Mumbwa,27.18725,-15.0856,242480,8,,
mumbwa_zaf,Zambia Air Force (ZAF) Health Centre,VnC1K5nMqFo,Zambia,Central,Mumbwa,27.18725,-15.0856,242480,,,113
mumbwa_zaf,Zambia Air Force (ZAF) Health Centre,VnC1K5nMqFo,Zambia,Central,Mumbwa,27.18725,-15.0856,242480,,5250,
zambia_national,Zambia National Service Rural Health Centre,j9Wbtgwb40k,Zambia,Northern,Kasama,30.88924,-10.08672,306462,12,,
zambia_national,Zambia National Service Rural Health Centre,j9Wbtgwb40k,Zambia,Northern,Kasama,30.88924,-10.08672,306462,,,369
zambia_national,Zambia National Service Rural Health Centre,j9Wbtgwb40k,Zambia,Northern,Kasama,30.88924,-10.08672,306462,,1229,
zambia_health,Zambia Police Health Post,oeg8JcYT4oR,Zambia,Central,Kabwe,28.445912,-14.43976,234055,,,1
zambia_health,Zambia Police Health Post,oeg8JcYT4oR,Zambia,Central,Kabwe,28.445912,-14.43976,234055,23,,
zambia_health,Zambia Police Health Post,oeg8JcYT4oR,Zambia,Central,Kabwe,28.445912,-14.43976,234055,,793,
zamtan_urban,Zamtan Urban Health Centre,dQBHMqA22op,Zambia,Copperbelt,Kitwe,28.28432,-12.87468,738320,0,,
zamtan_urban,Zamtan Urban Health Centre,dQBHMqA22op,Zambia,Copperbelt,Kitwe,28.28432,-12.87468,738320,,,279
zamtan_urban,Zamtan Urban Health Centre,dQBHMqA22op,Zambia,Copperbelt,Kitwe,28.28432,-12.87468,738320,,12688,
zns_kabwe,ZNS Kabwe Urban Health Centre,RI3EUnqmOuB,Zambia,Central,Kabwe,28.43452,-14.44504,234055,,,1
zns_kabwe,ZNS Kabwe Urban Health Centre,RI3EUnqmOuB,Zambia,Central,Kabwe,28.43452,-14.44504,234055,23,,
zns_kabwe,ZNS Kabwe Urban Health Centre,RI3EUnqmOuB,Zambia,Central,Kabwe,28.43452,-14.44504,234055,,793,
zns_munyezi,ZNS Munyezi Rural Health Centre,I3w6avFkfl9,Zambia,Northern,Mbala,31.3965,-9.29858,268774,13,,
zns_munyezi,ZNS Munyezi Rural Health Centre,I3w6avFkfl9,Zambia,Northern,Mbala,31.3965,-9.29858,268774,,,124
zns_munyezi,ZNS Munyezi Rural Health Centre,I3w6avFkfl9,Zambia,Northern,Mbala,31.3965,-9.29858,268774,,683,
zns_urban_kitwe,ZNS Urban Health Centre,gVO34TtfQHY,Zambia,Copperbelt,Kitwe,28.24334,-12.87663,738320,0,,
zns_urban_kitwe,ZNS Urban Health Centre,gVO34TtfQHY,Zambia,Copperbelt,Kitwe,28.24334,-12.87663,738320,,,279
zns_urban_kitwe,ZNS Urban Health Centre,gVO34TtfQHY,Zambia,Copperbelt,Kitwe,28.24334,-12.87663,738320,,12688,
zombe,Zombe Health Post,HTqpk9xtjSw,Zambia,Northern,Mbala,31.38541,-8.86459,268774,13,,
zombe,Zombe Health Post,HTqpk9xtjSw,Zambia,Northern,Mbala,31.38541,-8.86459,268774,,,124
zombe,Zombe Health Post,HTqpk9xtjSw,Zambia,Northern,Mbala,31.38541,-8.86459,268774,,683,
